Date,Steps,Sleep_Hours,Heart_rate_BPM,Cal_Burnt,Active_minutes
2025-10-31,8260.370265433465,4.649030191606988,78.4719593970274,2600.2069539722124,79.90170940514157
2025-11-01,7629.098406035851,8.391506851922461,67.16813537700627,1671.5528605143022,
2025-11-02,7767.327383308782,8.546085192497628,87.73986763290033,1476.5445086590303,117.83767023419041
2025-11-03,8927.664895788424,5.22660976759185,59.74234336997659,2268.326376263643,268.54713587489067
2025-11-04,7058.42861116417,6.957312405919651,57.3562511979018,2592.8520773314985,
2025-11-05,8197.097381170039,6.9285591340042085,74.24451818559972,2359.4766553325335,166.1602403392243
2025-11-06,7447.807347566106,5.892488305282178,82.47098302612154,2498.023842902908,187.57426880202337
2025-11-07,7432.31879677278,6.522183312409124,88.83927691457869,1621.6024557152696,162.1801223186227
2025-11-08,8748.77685198719,6.189424154534171,67.4111573713106,1289.0946666290781,244.75255202153767
2025-11-09,8475.41634898803,9.052270443423623,82.78680833431295,2750.6668259777434,128.8675319132774
2025-11-10,8463.50963600064,8.235678393147461,71.61491530499293,1838.6600805789321,169.73037276186213
2025-11-11,8955.47880715433,8.571555094994158,70.2737270005918,1874.5834917724762,122.87647071509758
2025-11-12,7671.003841632759,8.021672064043235,80.83659937486672,2664.097070924529,93.9988744389647
2025-11-13,8331.952971294964,6.170948228782771,78.52322878413419,2278.11500470033,129.41154545473574
2025-11-14,7339.733243406544,6.775479733720227,56.236078430157505,,158.1481601475794
2025-11-15,,7.789374561227918,86.76540349725896,3082.501172450542,138.53488877413702
2025-11-16,7519.856945632316,6.077872191108055,85.80091354147451,1678.2408848099285,125.3789510063072
2025-11-17,7746.995964992718,8.012998430172388,65.7443729849047,2463.9200640406184,89.68412681640831
2025-11-18,8245.157025436914,,75.95803533437409,2028.5065624485424,155.84472136856527
2025-11-19,6831.779316766528,6.925179192450402,76.94030186282738,2134.2961394316285,84.76398129844989
2025-11-20,9742.38727568546,8.01095996820349,74.60673765823907,2764.234213206266,198.00279818448013
2025-11-21,6643.9826185002985,7.74426331148604,66.4969484615458,2253.9178781448118,164.12198764672516
2025-11-22,6435.811387212268,6.93903383418092,65.28376632061949,2269.1480395248163,
2025-11-23,8808.110873500067,8.459329803364248,71.74445929008554,2536.253668654901,144.53954614750683
2025-11-24,8441.662693962935,6.218936672400103,83.72729019259364,1817.5236352285574,122.39217972047084
2025-11-25,8274.119817052155,7.915935606944264,77.43600154594432,1580.3951663304967,175.95872552095904
2025-11-26,8278.34550926428,7.893101257968383,68.29385667913894,1477.5954029894833,227.0225223011572
2025-11-27,7637.753227153085,6.990453560686009,79.71698710648344,1016.8217053119992,66.24137651771277
2025-11-28,6752.745628514169,7.626133022242118,45.0,3028.103564970161,165.75130395737085
2025-11-29,7725.804558193727,6.048886423614697,83.48765700372104,1448.3958171391585,151.99336022166798
2025-11-30,6972.838288487888,8.2240270192069,54.60286221221901,1889.373188207114,193.56700382252328
2025-12-01,8625.11973341775,7.115097863557011,68.37559058596868,1861.5933500555398,170.65983141188445
2025-12-02,7502.942618497861,6.77727697948096,60.803301053738565,2153.7033489045502,122.40153341305904
2025-12-03,6824.502803207489,8.34900922583689,59.053185242790946,2407.8686062696484,144.0473032166691
2025-12-04,7328.614158347006,6.59565630945724,83.6082678737852,2430.236744179873,120.19870715982555
2025-12-05,,5.89153870363644,,1708.4612807155308,213.80035692992993
2025-12-06,7086.275447196025,5.743370826476096,75.46503881730716,1916.4391431067943,161.06558243359711
2025-12-07,6827.779604433568,7.90600995134564,71.53079421120816,2141.28997524415,255.05953428765037
2025-12-08,7893.687211491912,6.019570647503716,76.77040827223121,1875.6544369082264,156.96695930926896
2025-12-09,7894.966571108723,9.054794181984365,72.76821891060256,2803.672788009996,124.57966165447687
2025-12-10,7143.05682462887,5.218070592116278,59.1700777581143,2245.487475819126,84.31428036935864
2025-12-11,7178.961694381677,8.996456368290039,81.9626681944714,2367.438893024909,69.84301618720275
2025-12-12,7882.049937357637,7.511017467202619,67.06243416838687,2331.4406343337064,80.79320284972552
2025-12-13,6201.915658502676,7.2032868881296075,,2586.7369287426627,173.35633255057417
2025-12-14,6242.536225623445,6.75508091319105,67.71884839034088,,185.4362511614967
2025-12-15,6931.555778747564,7.69913611435207,87.00759790634311,1351.5840260220766,80.94046489839333
2025-12-16,7436.552848288153,7.262365297575151,80.50221742113493,2199.8439758763207,204.75191570380576
2025-12-17,7960.907565598005,8.403301882016521,68.5134786559214,1674.3215531040855,135.84694741582803
2025-12-18,9125.356216949553,7.414227648662039,68.50742295681572,1735.6916591251215,167.33965059927746
2025-12-19,8507.65962320202,7.450301761461877,68.78364948782617,2293.182009377547,240.6110314127712
2025-12-20,7490.061470036573,6.936387787786144,92.76747983560841,2619.141535716818,204.8419657932766
2025-12-21,7630.983792097311,7.243054376278932,75.81935452231554,2010.6357883680307,146.57346760470838
2025-12-22,6647.470635362191,7.607801768892059,76.3004164719107,2154.416506299482,
2025-12-23,7631.48686400761,5.589831607343374,82.30283454031843,2851.107472317619,
2025-12-24,7361.341361079862,5.951814577894287,74.38789159026514,2120.376589744284,124.04233403787899
2025-12-25,7972.718560338089,8.043264094022716,69.40957854179297,,149.4434880586153
2025-12-26,6822.769056447677,7.470865438127942,,2282.754822815772,110.6410236424408
2025-12-27,8169.346514241172,7.11601666364732,71.28398740585936,1119.6186204220912,153.43715164538477
2025-12-28,9182.738913002577,7.318433933065393,71.62777763490159,2376.670810552266,163.8425941479384
2025-12-29,,7.647581705361671,79.2762954363698,2190.579192441389,148.75720090959607
2025-12-30,8051.711722098941,6.760240319690638,72.519458858073,2644.876377041373,127.49987095882702
2025-12-31,8340.143991711113,6.521695274597687,79.3264007721558,2336.590675634979,168.43273359833637
